X,Y,Name,description
-124.0871,40.86503,HUM-255: G St - Looking West toward H,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255gstlookingwesttow/hum255gstlookingwesttow.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.09155,40.86595,HUM-255: K St - Looking East toward H,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/hum255kstlookingeasttow/hum255kstlookingeasttow.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19807,41.7583,DN-101: 9th & L - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1019thllookingn/dn1019thllookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19288,41.75277,DN-101: Front & L - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101frontllookingn/dn101frontllookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19467,41.75609,DN-101: 5th & M - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn1015thmlookings/dn1015thmlookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19729,41.76199,DN-101: Cooper - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101cooperlookings/dn101cooperlookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19715,41.7633,DN-101: Northcrest - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101northcrestlookingn/dn101northcrestlookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.185538,41.752202,DN-101: Elk Valley Rd,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/dn101elkvall/dn101elkvall.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.74247,41.97276,US-199: N of Collier (N),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us199nofcoll/us199nofcoll.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.18376,40.78307,US-101: Eureka / Henderson - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekahendersonlookingn/us101eurekahendersonlookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.18759,40.77913,US-101: Eureka / North Mall - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekanorthmalllookings/us101eurekanorthmalllookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19033,40.77643,US-101: Eureka / South Mall - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasouthmalllookingn/us101eurekasouthmalllookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.19038,40.77431,US-101: Eureka / McCullen - Looking South,
-124.19141,40.7688,US-101: Eureka / Piersons - Looking South,
-124.19101,40.76442,US-101: Eureka / Papa & Barkley - Looking North,
-123.80572,39.45175,SR-1: Elm (North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1elmn/sr1elmn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.34976,39.39868,SR20: Holly St (Willits),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20hollystwil/sr20hollystwil.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.34721,39.39092,SR20: Evergreen (Willits),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20evergreenwil/sr20evergreenwil.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.1157,41.63446,US-101: Last Chance Loc #2 (Looking North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchanceloc2lookingn/us101lastchanceloc2lookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.80589,39.43647,SR-1: Chestnut (South),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1chestnuts/sr1chestnuts.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.80604,39.43259,SR-1: Cypress (North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1cypressn/sr1cypressn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.80923,39.40167,SR-1: Boice Ln (North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1boicelnn/sr1boicelnn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.15975,40.80372,US-101: Eureka / 4th & L (Looking North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thllookingn/us101eureka4thllookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.61928,38.93008,SR-53: Dam Rd (South),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53damrds/sr53damrds.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.61426,38.75442,SR-29: Wardlaw (North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29wardlawn/sr29wardlawn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.17587,40.79573,US-101: Eureka / PHB - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekaphblookingn/us101eurekaphblookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.17585,40.79573,US-101: Eureka / PHB - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekaphblookings/us101eurekaphblookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.982871,38.988011,LAK-175-0.280: Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/lak1750280lookings/lak1750280lookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.085536,38.94941,US-101: S of Hopland - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofhoplandlookings/us101sofhoplandlookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.080886,40.898784,SR-299 : E of US-101 - Looking West (C),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/sr299eofus101lookingw.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.783603,39.06695,SR-20: E Lucerne - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/sr20elucernelookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.783603,39.06695,SR-20: E Lucerne - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/sr20elucernelookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.645253,38.910437,SR-29: Point Lakeview Rd - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/sr29pointlakeviewrdlookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.868155,39.129045,SR-20: Nice-Lucerne Cutoff - Looking West,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/sr20nicelucernecutofflooking.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.616977,38.927095,SR-53: N of 29 JCT - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/sr53nof29jctlookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.930649,39.075532,SR-29: S of 20 JCT - Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/sr29sof20jctlookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.612291,38.905933,SR-29: S of 53 JCT - Looking North (V78),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/sr29sof53jctlookingnort.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.76919,40.89724,SR-299: Berry Summit - Sand House - North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/sr299berrysummitsandhousen.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.09573,40.468227,US-101: Scotia (Looking North),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/us101scotialookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.860102,40.929948,SR-299: Lord Ellis - Looking West,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/sr299lordellislooking.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.860102,40.929948,SR-299: Lord Ellis - East,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/sr299lordellis.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.776812,39.939376,US-101: S of SR 271 - Looking North (C030),"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/us101sofsr271lookingnorth.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.175035,40.799857,US-101: Eureka / 6th - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/us101eureka6thlookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.616977,38.927095,SR-53: N of 29 JCT - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/sr53nof29jctlookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.789513,39.962905,"US-101: Piercy, Looking South","<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101piercylookings/us101piercylookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.6407,38.75,LAK-175-26.551: Looking North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/lak17526551lookingn/lak17526551lookingn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-124.159319,40.802774,US-101: Eureka / 5th&L - Looking South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thllookings/us101eureka5thllookings.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.912857,39.01714,SR-29: 175 JCT (Lakeport) - South,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29175jctlakeports/sr29175jctlakeports.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.832667,38.972147,SR-29: Live Oak (Kelseyville) - North,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29liveoakkelseyvillen/sr29liveoakkelseyvillen.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-123.796079,39.309249,SR-1: Little Lake Rd,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1littlela/sr1littlela.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.612283,38.91011,SR-29: 53 JCT,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr295/sr295.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.34276,41.34496,Abrams Lake NB,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/abramslakenb/abramslakenb.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.58937,41.79255,Anderson Grade,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/andersongrade/andersongrade.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.38379,40.88504,Antlers Bridge,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/antlersbridge/antlersbridge.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.36731,40.73272,BassMtn,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/bassmtn/bassmtn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.3559,41.35411,Black Butte,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/blackbutte/blackbutte.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-121.0887,40.58548,Bogard,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/bogard/bogard.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.7608,40.65457,Buckhorn,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/buckhorn/buckhorn.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-120.28769,41.5604,Cedar Pass,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/cedarpass/cedarpass.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.63091,41.73425,Central Yreka,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/centralyreka/centralyreka.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-122.28756,40.43842,Deschutes,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/deschutes/deschutes.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-121.9091,41.97273,Dorris,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d2/cctv/image/dorris/dorris.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
